order_id,user_id,order_timestamp,order_value,discount_amount,shipping_cost,payment_method,delivery_type,is_first_order
12343,4521,2025-08-04,66.8,10.28,12.19,apple_pay,express_shipping,0
12344,11391,2024-08-17,58.24,3.09,3.43,credit_card,express_shipping,0
12345,10971,2025-09-25,20.32,23.01,1.71,credit_card,standard_shipping,0
12346,9890,2024-10-18,151.47,3.4,10.26,apple_pay,standard_shipping,1
12347,5051,2026-02-28,168.44,39.5,6.73,credit_card,standard_shipping,1
12348,2333,2025-12-28,243.78,11.9,14.71,paypal,standard_shipping,1
12349,9454,2024-04-27,52.65,15.34,1.29,credit_card,standard_shipping,1
12350,7169,2026-05-15,233.19,33.53,5.36,paypal,express_shipping,0
12351,4504,2025-06-23,39.83,31.01,10.43,credit_card,standard_shipping,1
12352,10055,2025-04-12,38.36,18.99,12.84,apple_pay,express_shipping,1
12353,9794,2026-12-14,226.78,29.53,2.1,paypal,express_shipping,0
12354,8964,2025-02-07,148.21,9.73,14.66,apple_pay,standard_shipping,0
12355,11036,2026-11-24,120.09,8.91,4.76,credit_card,standard_shipping,0
12356,9493,2024-01-16,60.83,31.78,13.9,apple_pay,standard_shipping,0
12357,11137,2024-12-05,40.97,30.83,12.97,credit_card,express_shipping,1
12358,5878,2025-03-16,103.76,7.95,1.3,paypal,express_shipping,0
12359,6651,2026-09-26,147.3,27.92,10.2,paypal,express_shipping,1
12360,11427,2025-03-25,182.46,25.73,14.27,paypal,express_shipping,0
12361,4253,2026-10-12,110.49,30.63,7.66,credit_card,express_shipping,1
12362,4990,2026-01-05,213.42,16.3,14.27,credit_card,express_shipping,1
12363,1888,2026-09-03,56.41,2.61,9.03,credit_card,express_shipping,1
12364,11510,2026-04-19,130.11,21.57,11.3,credit_card,express_shipping,0
12365,7720,2026-12-02,55.99,9.68,10.66,apple_pay,standard_shipping,1
12366,10310,2026-02-19,91.13,31.02,1.56,apple_pay,standard_shipping,1
12367,2466,2025-01-11,81.44,33.59,1.27,credit_card,express_shipping,1
12368,3681,2024-10-10,146.2,10.53,10.49,paypal,standard_shipping,0
12369,9184,2024-07-13,192.31,27.95,7.88,paypal,standard_shipping,1
12370,804,2024-11-16,117.47,37.57,9.76,paypal,express_shipping,1
12371,4249,2026-11-15,204.22,17.36,3.24,paypal,standard_shipping,1
12372,693,2025-04-12,241.78,21.64,10.65,apple_pay,standard_shipping,0
12373,3433,2024-11-06,157.09,19.45,11.33,apple_pay,standard_shipping,1
12374,2099,2025-12-12,110.51,5.96,4.94,credit_card,express_shipping,1
12375,8807,2024-09-13,180.25,33.87,5.39,apple_pay,standard_shipping,1
12376,10210,2025-01-30,35.09,9.56,6.65,credit_card,express_shipping,1
12377,960,2024-09-29,205.55,27.28,3.07,paypal,express_shipping,1
12378,1415,2025-03-21,228.6,11.31,12.42,apple_pay,express_shipping,0
12379,568,2024-09-11,181.72,31.93,4.28,apple_pay,standard_shipping,1
12380,194,2026-12-11,85.23,3.98,11.2,paypal,express_shipping,1
12381,797,2024-05-17,204.7,2.24,13.41,credit_card,express_shipping,0
12382,3189,2024-05-15,55.33,26.15,13.68,apple_pay,express_shipping,0
12383,1245,2025-09-10,192.84,13.4,6.67,credit_card,express_shipping,0
12384,9836,2024-04-17,125.61,2.93,14.66,credit_card,express_shipping,1
12385,50,2026-08-25,43.19,28.23,8.82,credit_card,standard_shipping,1
12386,9811,2026-07-31,221.88,34.01,3.0,credit_card,standard_shipping,1
12387,4297,2026-11-05,43.41,7.21,0.25,paypal,express_shipping,1
12388,4459,2024-05-22,97.18,24.24,13.78,credit_card,standard_shipping,0
12389,1547,2024-05-29,241.78,22.55,10.42,paypal,standard_shipping,1
12390,274,2026-02-22,195.93,23.82,11.51,paypal,standard_shipping,0
12391,1757,2025-05-12,29.86,16.24,8.75,paypal,express_shipping,1
12392,3041,2024-12-02,51.58,39.33,1.75,apple_pay,express_shipping,0
12393,10449,2025-09-13,75.57,15.88,14.33,paypal,express_shipping,1
12394,7981,2025-10-06,205.93,28.65,4.56,apple_pay,standard_shipping,1
12395,6428,2025-03-01,55.41,34.18,6.58,apple_pay,express_shipping,1
12396,7244,2025-02-13,123.82,2.67,3.04,apple_pay,standard_shipping,1
12397,8324,2024-08-02,25.75,32.24,5.64,credit_card,standard_shipping,1
12398,2696,2024-02-02,142.18,25.94,10.59,apple_pay,standard_shipping,1
12399,8946,2025-11-07,241.63,7.11,2.41,credit_card,standard_shipping,0
12400,1532,2025-09-28,150.88,24.78,12.93,credit_card,standard_shipping,1
12401,7856,2026-07-07,248.61,24.45,7.6,apple_pay,express_shipping,1
12402,901,2024-11-17,57.53,36.89,3.06,credit_card,standard_shipping,1
12403,2297,2024-05-23,45.32,13.92,6.6,credit_card,standard_shipping,1
12404,8335,2025-01-13,40.54,25.35,8.3,apple_pay,express_shipping,1
12405,9863,2024-08-06,241.5,33.55,11.57,credit_card,standard_shipping,1
12406,8036,2024-01-17,115.5,23.01,12.41,paypal,standard_shipping,1
12407,8188,2026-01-14,198.85,21.62,0.98,paypal,standard_shipping,0
12408,10953,2026-03-24,225.19,31.81,3.87,paypal,standard_shipping,0
12409,7512,2026-03-29,66.42,23.35,12.45,paypal,standard_shipping,1
12410,4920,2026-10-15,150.88,28.95,10.79,paypal,express_shipping,0
12411,3553,2025-06-12,16.66,35.5,5.85,apple_pay,standard_shipping,1
12412,6540,2025-05-03,201.86,12.72,9.88,apple_pay,standard_shipping,1
12413,10087,2026-08-23,93.78,16.4,3.42,credit_card,standard_shipping,1
12414,10099,2024-02-05,113.91,26.73,5.65,apple_pay,standard_shipping,1
12415,1371,2026-04-03,223.89,3.7,10.06,paypal,standard_shipping,1
12416,7202,2024-05-14,90.49,27.16,4.1,apple_pay,standard_shipping,0
12417,3565,2026-08-26,246.07,23.63,12.04,apple_pay,express_shipping,1
12418,1797,2025-03-23,40.84,28.24,9.79,credit_card,express_shipping,0
12419,5214,2025-02-08,57.69,29.2,0.69,credit_card,express_shipping,1
12420,7846,2026-08-02,43.62,37.03,8.57,apple_pay,express_shipping,1
12421,3261,2024-01-22,60.08,31.57,13.41,paypal,express_shipping,0
12422,10828,2026-02-24,90.88,6.69,2.53,apple_pay,express_shipping,1
12423,4962,2026-05-16,59.54,19.26,9.05,credit_card,standard_shipping,0
12424,1792,2026-02-26,218.61,23.59,5.61,credit_card,express_shipping,1
12425,3002,2026-05-07,192.2,15.91,1.72,credit_card,standard_shipping,0
12426,321,2025-08-07,49.28,12.27,13.73,apple_pay,express_shipping,1
12427,9152,2024-11-12,155.94,28.61,10.93,paypal,express_shipping,0
12428,7560,2024-09-06,156.86,3.95,7.08,paypal,standard_shipping,1
12429,3367,2025-05-09,149.82,5.28,14.69,apple_pay,express_shipping,1
12430,10498,2026-12-06,168.46,13.13,13.86,credit_card,standard_shipping,1
12431,7,2025-07-06,64.87,31.41,14.13,paypal,express_shipping,1
12432,1446,2026-06-29,95.85,31.53,14.82,credit_card,express_shipping,0
12433,5652,2024-01-26,119.41,11.59,12.46,paypal,express_shipping,1
12434,10158,2026-12-16,183.35,21.26,5.59,credit_card,standard_shipping,1
12435,6200,2024-06-24,210.0,27.95,14.13,paypal,express_shipping,0
12436,8048,2026-07-16,87.16,19.55,8.65,paypal,express_shipping,1
12437,4935,2026-12-14,198.48,19.18,5.1,credit_card,express_shipping,0
12438,7047,2026-02-05,240.15,2.99,2.77,apple_pay,express_shipping,0
12439,9595,2025-11-22,88.71,39.47,3.39,credit_card,standard_shipping,1
12440,3919,2024-01-28,125.93,6.23,4.18,apple_pay,express_shipping,1
12441,8917,2025-11-01,82.15,19.19,2.01,apple_pay,express_shipping,1
12442,4172,2024-05-08,238.7,9.93,5.71,paypal,standard_shipping,0
12443,8748,2026-08-04,200.28,20.18,5.03,credit_card,express_shipping,0
12444,698,2025-05-16,154.37,20.53,5.44,credit_card,express_shipping,1
12445,4355,2024-08-18,86.26,26.74,7.35,paypal,standard_shipping,0
12446,841,2024-12-02,112.61,1.23,9.3,credit_card,express_shipping,1
12447,8769,2026-05-25,135.46,33.86,13.38,paypal,standard_shipping,0
12448,27,2024-11-08,244.06,2.57,10.23,apple_pay,express_shipping,1
12449,4232,2026-01-14,136.71,5.84,7.45,apple_pay,express_shipping,1
12450,11894,2025-11-05,241.95,4.22,13.0,paypal,standard_shipping,0
12451,1148,2025-02-22,84.16,5.95,6.74,credit_card,express_shipping,1
12452,1354,2024-05-20,124.36,8.95,7.65,apple_pay,standard_shipping,1
12453,5282,2025-09-04,121.23,34.13,6.43,paypal,standard_shipping,1
12454,1627,2025-08-10,174.37,38.83,10.97,apple_pay,express_shipping,0
12455,8487,2026-08-05,150.43,15.13,3.68,credit_card,express_shipping,0
12456,8631,2025-01-23,134.87,39.04,4.84,apple_pay,express_shipping,1
12457,4621,2024-08-10,164.99,36.12,3.85,apple_pay,standard_shipping,0
12458,1989,2026-02-06,230.62,8.03,1.82,credit_card,express_shipping,1
12459,8079,2026-09-08,235.34,7.0,11.56,credit_card,standard_shipping,1
12460,3030,2025-12-02,34.84,11.35,3.55,apple_pay,standard_shipping,1
12461,4390,2025-04-07,218.52,5.31,12.49,apple_pay,express_shipping,1
12462,7779,2026-02-07,132.01,29.39,1.78,credit_card,standard_shipping,0
12463,2873,2026-04-26,59.04,4.4,6.16,paypal,express_shipping,1
12464,8053,2025-08-14,42.63,19.69,10.48,credit_card,standard_shipping,1
12465,8918,2026-01-19,201.54,38.79,8.18,credit_card,standard_shipping,1
12466,11321,2025-03-13,139.58,38.0,3.23,credit_card,standard_shipping,0
12467,10365,2026-08-09,183.26,26.42,10.59,credit_card,standard_shipping,1
12468,1370,2026-11-11,86.4,25.5,4.21,paypal,standard_shipping,0
12469,11861,2026-05-17,222.66,21.11,11.73,credit_card,express_shipping,1
12470,503,2024-11-24,199.65,24.08,7.31,credit_card,standard_shipping,0
12471,11416,2024-08-28,152.59,31.93,3.83,paypal,express_shipping,1
12472,8741,2025-05-19,166.2,14.24,0.63,credit_card,standard_shipping,1
12473,8324,2024-04-29,67.66,31.9,11.51,apple_pay,express_shipping,0
12474,6267,2026-02-19,240.73,5.46,12.44,credit_card,express_shipping,1
12475,6708,2026-08-14,50.41,11.27,13.52,credit_card,express_shipping,1
12476,7734,2026-02-27,188.6,24.49,0.3,apple_pay,standard_shipping,0
12477,8838,2024-10-10,15.95,12.77,3.93,apple_pay,standard_shipping,1
12478,3556,2025-12-22,161.29,8.22,2.66,paypal,standard_shipping,1
12479,1775,2026-11-24,211.07,14.57,8.21,credit_card,standard_shipping,1
12480,10478,2025-08-21,165.08,30.88,14.01,credit_card,standard_shipping,0
12481,8149,2026-08-09,76.42,2.12,9.47,paypal,standard_shipping,0
12482,3450,2024-10-03,32.99,29.32,13.2,apple_pay,standard_shipping,0
12483,1371,2026-05-21,21.53,34.33,13.27,credit_card,standard_shipping,1
12484,11905,2026-12-25,128.11,38.77,4.43,apple_pay,express_shipping,1
12485,1934,2026-04-10,184.81,32.25,13.68,apple_pay,express_shipping,0
12486,5296,2024-06-24,133.74,11.57,2.91,credit_card,express_shipping,0
12487,5810,2026-10-12,226.5,14.37,4.81,apple_pay,standard_shipping,0
12488,7555,2026-02-20,76.58,28.33,6.35,apple_pay,express_shipping,1
12489,10341,2025-02-09,118.51,18.65,9.65,apple_pay,express_shipping,1
12490,7457,2024-05-28,55.1,34.98,3.87,credit_card,express_shipping,0
12491,11939,2024-05-29,120.42,27.73,12.76,credit_card,express_shipping,0
12492,6861,2025-03-23,217.87,34.28,0.33,credit_card,standard_shipping,0
12493,9682,2024-08-14,33.14,16.61,14.73,paypal,express_shipping,1
12494,780,2025-03-17,108.96,11.9,2.11,apple_pay,standard_shipping,1
12495,7846,2024-12-06,171.12,9.86,2.87,apple_pay,express_shipping,1
12496,1798,2025-08-30,204.44,35.45,6.36,apple_pay,standard_shipping,0
12497,3132,2026-09-15,129.13,6.53,8.61,credit_card,standard_shipping,1
12498,9780,2025-06-24,176.86,22.98,14.14,credit_card,express_shipping,0
12499,5240,2026-05-10,164.68,24.82,14.25,apple_pay,standard_shipping,0
12500,2369,2024-06-10,48.74,16.99,2.66,paypal,express_shipping,0
12501,1405,2024-09-08,168.11,34.77,4.36,credit_card,express_shipping,0
12502,9471,2025-03-26,189.75,33.93,8.66,credit_card,express_shipping,1
12503,9034,2026-07-30,224.53,38.21,6.41,apple_pay,standard_shipping,1
12504,3834,2026-05-23,210.32,36.96,3.39,apple_pay,standard_shipping,1
12505,3313,2024-08-14,140.66,11.73,11.36,paypal,standard_shipping,0
12506,5132,2026-04-08,44.16,7.23,1.48,paypal,standard_shipping,0
12507,8092,2025-05-06,55.62,12.23,10.17,apple_pay,express_shipping,1
12508,11688,2025-05-23,222.63,34.06,14.22,paypal,standard_shipping,0
12509,7911,2025-06-08,66.45,36.78,3.65,paypal,standard_shipping,0
12510,10888,2025-10-28,163.0,33.51,14.85,apple_pay,standard_shipping,0
12511,8279,2024-06-06,39.78,22.91,13.63,apple_pay,express_shipping,0
12512,865,2024-01-30,84.98,27.96,14.56,paypal,express_shipping,0
12513,11728,2024-12-11,66.95,28.55,8.69,paypal,standard_shipping,1
12514,7925,2025-03-28,150.34,1.98,5.38,credit_card,express_shipping,0
12515,10375,2024-05-21,135.47,15.76,2.78,apple_pay,express_shipping,1
12516,7130,2026-08-31,112.37,17.43,4.31,apple_pay,express_shipping,1
12517,5673,2024-04-14,53.96,16.15,0.07,apple_pay,express_shipping,1
12518,1038,2026-12-20,62.17,34.87,2.23,credit_card,standard_shipping,1
12519,10465,2026-02-05,35.16,2.0,6.03,credit_card,express_shipping,1
12520,6998,2024-11-01,240.28,31.42,7.15,credit_card,express_shipping,1
12521,143,2025-12-13,170.87,24.53,10.53,apple_pay,standard_shipping,1
12522,9381,2025-10-23,53.01,25.14,6.43,apple_pay,express_shipping,0
12523,6511,2025-05-18,172.04,33.19,12.12,credit_card,standard_shipping,0
12524,3052,2024-04-27,192.29,24.96,10.42,paypal,standard_shipping,1
12525,6761,2025-07-07,171.81,21.87,3.64,apple_pay,standard_shipping,0
12526,8863,2024-09-25,17.2,10.93,0.17,apple_pay,standard_shipping,1
12527,1581,2026-11-19,76.69,15.69,0.16,paypal,express_shipping,1
12528,11800,2026-04-01,179.76,35.54,13.0,paypal,express_shipping,1
12529,7693,2026-01-03,37.26,15.12,13.74,paypal,standard_shipping,0
12530,3459,2024-11-14,81.09,26.08,9.28,credit_card,express_shipping,1
12531,1939,2025-11-16,153.03,2.2,1.26,apple_pay,standard_shipping,1
12532,8468,2024-09-07,46.57,20.41,5.32,credit_card,standard_shipping,0
12533,9223,2026-04-17,180.45,8.98,13.8,credit_card,express_shipping,1
12534,8350,2025-05-08,120.37,1.15,5.2,paypal,standard_shipping,1
12535,5846,2025-10-02,223.3,3.74,6.93,credit_card,standard_shipping,0
12536,9379,2024-02-08,65.64,5.72,7.7,credit_card,standard_shipping,0
12537,11136,2024-07-28,43.67,5.2,1.62,paypal,standard_shipping,0
12538,8572,2025-02-02,175.81,33.3,2.71,apple_pay,standard_shipping,1
12539,3212,2025-03-19,234.02,35.1,6.49,apple_pay,standard_shipping,0
12540,448,2025-08-18,150.85,30.86,12.53,apple_pay,standard_shipping,0
12541,7219,2025-06-07,227.64,23.24,1.89,paypal,express_shipping,0
12542,7856,2026-09-14,136.08,19.4,1.19,paypal,express_shipping,1
12543,317,2025-07-19,243.6,9.12,13.16,credit_card,express_shipping,1
12544,1168,2024-04-23,102.01,20.58,6.6,apple_pay,express_shipping,0
12545,10249,2025-10-23,44.63,19.69,8.57,credit_card,express_shipping,1
12546,2218,2024-11-12,19.89,1.17,10.43,credit_card,express_shipping,0
12547,6956,2026-03-12,172.75,19.66,0.94,apple_pay,standard_shipping,0
12548,3021,2024-03-10,80.48,31.39,0.64,paypal,express_shipping,0
12549,2099,2026-09-23,181.07,6.64,3.23,paypal,standard_shipping,1
12550,733,2025-03-01,186.36,28.12,5.82,credit_card,standard_shipping,1
12551,1727,2024-07-08,91.04,13.65,3.85,paypal,express_shipping,0
12552,4602,2026-03-17,45.16,4.17,14.46,apple_pay,standard_shipping,0
12553,11302,2026-10-07,38.4,22.42,14.88,paypal,standard_shipping,1
12554,2921,2024-10-04,66.98,21.48,4.13,apple_pay,standard_shipping,1
12555,11151,2024-08-31,143.37,4.5,3.13,credit_card,express_shipping,0
12556,9319,2025-08-22,98.7,27.83,1.45,credit_card,standard_shipping,0
12557,2012,2024-10-12,186.2,4.92,12.45,paypal,express_shipping,0
12558,442,2024-02-20,34.33,24.79,8.83,paypal,standard_shipping,0
12559,7557,2025-10-20,247.01,37.25,9.44,apple_pay,standard_shipping,1
12560,931,2024-08-30,68.54,22.57,14.86,apple_pay,express_shipping,0
12561,7469,2026-08-01,216.33,3.8,0.66,credit_card,standard_shipping,0
12562,8857,2024-08-12,186.52,38.62,14.71,apple_pay,express_shipping,0
12563,1774,2024-04-11,204.54,27.66,1.87,apple_pay,standard_shipping,0
12564,9384,2025-08-06,78.43,14.72,2.33,apple_pay,standard_shipping,0
12565,4480,2024-07-24,180.17,20.88,1.62,apple_pay,express_shipping,1
12566,3715,2025-07-27,171.0,2.28,4.15,credit_card,express_shipping,0
12567,10197,2025-07-05,229.51,23.54,11.72,apple_pay,standard_shipping,0
12568,10664,2025-11-27,223.67,21.57,3.3,apple_pay,express_shipping,0
12569,10501,2025-09-30,22.69,5.72,13.58,credit_card,standard_shipping,0
12570,9054,2025-01-17,111.69,8.87,5.71,credit_card,standard_shipping,1
12571,1936,2025-07-09,41.92,1.32,10.98,paypal,standard_shipping,0
12572,1139,2025-12-09,171.32,31.12,2.51,credit_card,standard_shipping,0
12573,4064,2026-05-20,216.69,18.74,6.61,credit_card,express_shipping,0
12574,3190,2024-01-10,123.83,9.3,13.49,apple_pay,express_shipping,0
12575,5133,2024-05-05,90.15,22.62,14.01,paypal,express_shipping,0
12576,714,2026-05-22,219.27,33.25,13.53,paypal,standard_shipping,0
12577,4645,2026-02-12,239.95,32.14,14.71,apple_pay,express_shipping,1
12578,9934,2026-09-28,177.08,18.27,2.62,credit_card,express_shipping,0
12579,11607,2025-12-08,103.78,7.17,14.06,credit_card,express_shipping,1
12580,862,2024-02-26,150.53,39.04,3.04,paypal,standard_shipping,1
12581,91,2024-11-26,61.86,8.86,11.4,paypal,express_shipping,1
12582,9569,2025-09-25,30.56,1.1,6.35,credit_card,express_shipping,1
12583,322,2025-12-04,74.7,36.35,6.09,credit_card,express_shipping,0
12584,195,2025-07-31,55.59,24.76,3.53,paypal,standard_shipping,0
12585,4146,2025-02-10,221.53,23.58,4.72,paypal,express_shipping,1
12586,10068,2026-05-30,234.28,1.46,9.33,credit_card,express_shipping,1
12587,1776,2025-05-07,109.31,18.85,8.9,apple_pay,express_shipping,0
12588,11460,2026-11-16,104.62,10.81,5.57,paypal,standard_shipping,1
12589,8022,2026-04-21,27.07,11.02,2.11,credit_card,express_shipping,0
12590,7943,2024-10-08,201.88,3.62,10.67,credit_card,standard_shipping,1
12591,4359,2026-01-08,189.24,31.67,1.1,paypal,express_shipping,1
12592,2645,2026-09-03,200.88,34.99,11.34,credit_card,standard_shipping,1
12593,1975,2024-03-03,152.26,39.26,6.36,apple_pay,express_shipping,1
12594,10732,2026-02-02,152.84,5.15,0.67,apple_pay,standard_shipping,1
12595,423,2025-10-07,68.29,8.26,10.81,apple_pay,express_shipping,1
12596,6021,2026-11-24,25.13,12.39,1.67,apple_pay,express_shipping,0
12597,3230,2024-12-02,213.94,34.11,11.49,apple_pay,express_shipping,1
12598,11309,2025-08-11,241.72,2.46,10.94,apple_pay,express_shipping,1
12599,2309,2024-11-11,216.22,11.87,11.24,credit_card,standard_shipping,1
12600,2695,2024-03-14,43.64,1.71,1.65,credit_card,standard_shipping,0
12601,4509,2024-05-23,242.43,37.24,2.2,paypal,express_shipping,0
12602,8562,2024-10-20,245.37,31.92,2.59,apple_pay,express_shipping,0
12603,7853,2026-12-29,137.71,21.38,6.59,credit_card,standard_shipping,0
12604,8581,2026-01-09,66.19,36.61,0.72,paypal,standard_shipping,1
12605,1898,2024-11-18,73.87,25.6,9.04,paypal,express_shipping,1
12606,1315,2026-01-21,117.84,27.25,6.46,credit_card,standard_shipping,1
12607,9655,2024-01-27,81.56,12.7,8.1,paypal,express_shipping,1
12608,10864,2024-07-21,67.88,36.08,6.86,paypal,standard_shipping,0
12609,7566,2026-02-27,66.82,1.19,6.53,apple_pay,express_shipping,1
12610,10904,2025-11-28,189.27,23.18,3.14,apple_pay,standard_shipping,1
12611,10712,2026-10-18,113.14,12.0,0.27,apple_pay,express_shipping,0
12612,3760,2024-02-09,29.94,37.84,14.42,credit_card,express_shipping,0
12613,6773,2025-04-24,109.21,28.59,7.0,paypal,standard_shipping,1
12614,3462,2024-01-12,122.77,20.84,12.61,apple_pay,standard_shipping,1
12615,11388,2026-10-08,65.57,25.12,1.54,paypal,express_shipping,1
12616,590,2025-03-03,57.98,13.83,14.88,credit_card,standard_shipping,0
12617,8264,2024-10-07,229.39,39.68,14.76,credit_card,standard_shipping,0
12618,3890,2024-05-04,90.08,36.36,6.4,paypal,express_shipping,0
12619,9715,2025-06-18,145.12,19.79,3.63,credit_card,express_shipping,1
12620,5468,2024-01-04,107.98,24.09,8.24,paypal,standard_shipping,1
12621,8963,2025-07-18,217.75,22.62,1.41,paypal,standard_shipping,1
12622,326,2026-09-22,85.49,26.7,3.55,apple_pay,express_shipping,0
12623,11604,2024-10-04,32.34,26.0,2.11,credit_card,standard_shipping,1
12624,1771,2025-01-17,75.79,3.22,4.64,paypal,express_shipping,0
12625,7780,2025-12-02,240.48,32.75,7.95,apple_pay,express_shipping,1
12626,10170,2025-06-30,75.22,22.35,6.05,paypal,express_shipping,0
12627,11904,2025-07-12,136.7,4.05,5.06,paypal,standard_shipping,1
12628,6032,2024-02-19,212.96,33.52,2.17,paypal,standard_shipping,0
12629,3546,2024-08-25,140.87,38.66,4.57,apple_pay,express_shipping,1
12630,7225,2025-05-24,187.39,21.09,13.01,apple_pay,standard_shipping,0
12631,1047,2026-02-24,198.3,29.43,0.69,credit_card,standard_shipping,1
12632,2222,2024-06-18,181.07,8.86,13.8,credit_card,standard_shipping,1
12633,7518,2026-07-23,110.54,39.11,11.85,paypal,express_shipping,1
12634,7481,2024-10-22,102.99,0.31,3.59,credit_card,express_shipping,0
